;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mortality statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;95% UL;3167110.00000000;3204090.00000000;3247470.00000000;3299250.00000000;3359130.00000000;3425360.00000000;3496290.00000000;3623640.00000000;3744130.00000000;3858320.00000000;3968040.00000000;4074430.00000000;4166180.00000000;4267150.00000000;4375480.00000000;4488220.00000000;4612110.00000000;4718510.00000000;4816400.00000000;4901500.00000000;4968570.00000000;5012650.00000000;5075610.00000000;5112010.00000000;5126930.00000000;5127960.00000000;5111060.00000000;5125570.00000000;5118060.00000000;5099510.00000000;5082220.00000000;5059560.00000000;5039220.00000000;5019150.00000000;5012360.00000000;5037100.00000000;5072040.00000000;5117420.00000000;5200570.00000000;5300080.00000000;5392520.00000000;5494330.00000000;5599480.00000000;5713810.00000000;5821370.00000000;5897740.00000000;5958230.00000000;5999490.00000000;6015890.00000000;6025800.00000000;6040040.00000000;6048890.00000000;6052710.00000000;6051420.00000000;6047510.00000000;6043360.00000000;6043960.00000000;6051470.00000000;6068110.00000000;6086810.00000000;6108220.00000000;6133390.00000000;6159640.00000000;6184660.00000000;6207430.00000000;6229200.00000000;6249950.00000000;6269800.00000000;6288660.00000000;6306120.00000000;6322010.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 15-24 years;Mean;3201300.00000000;3260260.00000000;3323910.00000000;3392430.00000000;3465400.00000000;3541730.00000000;3657410.00000000;3788950.00000000;3914390.00000000;4033870.00000000;4148210.00000000;4257740.00000000;4335460.00000000;4419020.00000000;4506960.00000000;4597230.00000000;4697350.00000000;4789370.00000000;4875200.00000000;4950750.00000000;5011090.00000000;5051910.00000000;5100330.00000000;5125730.00000000;5131320.00000000;5123430.00000000;5097390.00000000;5120420.00000000;5119100.00000000;5103520.00000000;5085680.00000000;5059090.00000000;5032840.00000000;5006410.00000000;4992370.00000000;5008660.00000000;5036050.00000000;5078150.00000000;5159180.00000000;5257280.00000000;5348490.00000000;5449070.00000000;5552920.00000000;5664820.00000000;5770320.00000000;5845290.00000000;5904330.00000000;5943810.00000000;5958380.00000000;5966380.00000000;5979110.00000000;5987460.00000000;5991610.00000000;5990440.00000000;5985810.00000000;5981870.00000000;5981280.00000000;5987410.00000000;6002940.00000000;6020750.00000000;6040720.00000000;6063980.00000000;6088170.00000000;6111140.00000000;6132800.00000000;6153480.00000000;6173410.00000000;6192690.00000000;6211190.00000000;6228680.00000000;6244820.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;3201300.00000000;3260260.00000000;3323910.00000000;3392430.00000000;3465390.00000000;3541710.00000000;3657370.00000000;3788880.00000000;3914250.00000000;4033600.00000000;4147740.00000000;4257010.00000000;4334410.00000000;4417670.00000000;4505300.00000000;4595380.00000000;4695290.00000000;4787160.00000000;4872910.00000000;4948250.00000000;5008390.00000000;5049090.00000000;5096850.00000000;5121390.00000000;5126090.00000000;5117130.00000000;5089840.00000000;5111440.00000000;5108730.00000000;5091780.00000000;5072640.00000000;5044890.00000000;5017420.00000000;4990040.00000000;4975640.00000000;4991060.00000000;5017270.00000000;5058720.00000000;5139080.00000000;5236580.00000000;5327550.00000000;5427910.00000000;5531660.00000000;5643660.00000000;5749150.00000000;5824280.00000000;5883490.00000000;5923290.00000000;5938320.00000000;5946830.00000000;5960090.00000000;5968610.00000000;5973260.00000000;5972550.00000000;5967120.00000000;5962880.00000000;5961640.00000000;5966330.00000000;5980740.00000000;5997180.00000000;6015710.00000000;6038310.00000000;6060740.00000000;6083060.00000000;6104340.00000000;6124850.00000000;6144570.00000000;6163530.00000000;6181860.00000000;6199150.00000000;6215320.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;3201300.00000000;3260260.00000000;3323910.00000000;3392430.00000000;3465410.00000000;3541750.00000000;3657450.00000000;3789030.00000000;3914550.00000000;4034160.00000000;4148700.00000000;4258470.00000000;4336480.00000000;4420320.00000000;4508490.00000000;4599050.00000000;4699350.00000000;4791490.00000000;4877460.00000000;4953230.00000000;5013750.00000000;5054750.00000000;5103780.00000000;5129860.00000000;5136350.00000000;5129330.00000000;5104410.00000000;5128700.00000000;5128890.00000000;5114620.00000000;5098030.00000000;5072660.00000000;5047490.00000000;5021950.00000000;5008540.00000000;5025420.00000000;5053250.00000000;5096320.00000000;5177870.00000000;5276620.00000000;5368240.00000000;5469120.00000000;5573200.00000000;5685780.00000000;5791490.00000000;5866360.00000000;5924990.00000000;5963970.00000000;5977970.00000000;5985450.00000000;5997770.00000000;6005730.00000000;6009610.00000000;6008350.00000000;6004170.00000000;5999580.00000000;5999750.00000000;6006950.00000000;6023430.00000000;6042140.00000000;6063560.00000000;6088330.00000000;6113840.00000000;6138220.00000000;6160480.00000000;6181860.00000000;6202330.00000000;6221980.00000000;6240720.00000000;6258120.00000000;6273980.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Population aged 15-49 years;Mean;15653900.00000000;16040300.00000000;16438100.00000000;16852600.00000000;17282600.00000000;17725200.00000000;18268100.00000000;18971100.00000000;19673100.00000000;20374500.00000000;21077600.00000000;21782600.00000000;22318800.00000000;22859600.00000000;23395000.00000000;23910900.00000000;24416300.00000000;24914200.00000000;25365100.00000000;25767600.00000000;26127000.00000000;26454700.00000000;26888400.00000000;27314300.00000000;27733800.00000000;28149900.00000000;28567400.00000000;29080300.00000000;29559300.00000000;30016700.00000000;30474500.00000000;30914600.00000000;31357600.00000000;31800500.00000000;32266800.00000000;32789400.00000000;33314800.00000000;33853500.00000000;34421700.00000000;34983300.00000000;35520400.00000000;36052200.00000000;36584800.00000000;37120400.00000000;37647000.00000000;38144800.00000000;38600100.00000000;39002000.00000000;39334300.00000000;39620100.00000000;39870600.00000000;40077600.00000000;40269100.00000000;40454200.00000000;40634900.00000000;40810600.00000000;40983400.00000000;41152100.00000000;41316700.00000000;41475800.00000000;41624900.00000000;41761700.00000000;41890500.00000000;42059900.00000000;42251700.00000000;42443600.00000000;42649500.00000000;42852800.00000000;43055600.00000000;43232700.00000000;43347300.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;15653900.00000000;16040300.00000000;16438100.00000000;16852500.00000000;17282500.00000000;17725000.00000000;18267700.00000000;18970100.00000000;19671100.00000000;20370800.00000000;21071100.00000000;21771800.00000000;22302300.00000000;22836100.00000000;23361900.00000000;23866800.00000000;24360600.00000000;24846800.00000000;25286300.00000000;25678100.00000000;26026900.00000000;26346500.00000000;26772700.00000000;27192100.00000000;27605500.00000000;28017000.00000000;28431800.00000000;28941900.00000000;29417900.00000000;29875500.00000000;30334700.00000000;30775000.00000000;31220400.00000000;31663900.00000000;32132500.00000000;32657900.00000000;33186700.00000000;33729600.00000000;34301600.00000000;34865500.00000000;35402400.00000000;35938300.00000000;36474600.00000000;37011800.00000000;37539600.00000000;38038400.00000000;38494400.00000000;38897000.00000000;39227900.00000000;39513100.00000000;39761700.00000000;39966600.00000000;40154200.00000000;40336900.00000000;40514900.00000000;40688800.00000000;40857100.00000000;41021300.00000000;41181600.00000000;41339800.00000000;41487600.00000000;41620200.00000000;41745000.00000000;41910300.00000000;42098900.00000000;42287700.00000000;42489700.00000000;42689700.00000000;42891600.00000000;43066300.00000000;43179200.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;15653900.00000000;16040300.00000000;16438100.00000000;16852600.00000000;17282700.00000000;17725400.00000000;18268600.00000000;18972200.00000000;19675300.00000000;20378600.00000000;21084800.00000000;21794100.00000000;22335700.00000000;22883300.00000000;23428500.00000000;23953500.00000000;24469600.00000000;24975900.00000000;25437200.00000000;25850200.00000000;26220700.00000000;26558300.00000000;27000500.00000000;27433700.00000000;27858600.00000000;28278500.00000000;28697900.00000000;29210800.00000000;29689400.00000000;30147500.00000000;30605900.00000000;31046500.00000000;31489600.00000000;31932000.00000000;32397500.00000000;32919500.00000000;33446400.00000000;33986000.00000000;34554100.00000000;35114700.00000000;35649700.00000000;36178800.00000000;36708200.00000000;37240400.00000000;37765000.00000000;38260700.00000000;38713300.00000000;39112900.00000000;39443500.00000000;39728000.00000000;39979300.00000000;40189600.00000000;40384800.00000000;40572600.00000000;40756500.00000000;40932000.00000000;41107900.00000000;41276700.00000000;41441300.00000000;41601300.00000000;41754000.00000000;41894000.00000000;42025800.00000000;42198100.00000000;42392200.00000000;42583100.00000000;42792300.00000000;42997500.00000000;43202700.00000000;43384400.00000000;43500200.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Males aged 15-49 years;Mean;7764250.00000000;7941700.00000000;8122910.00000000;8311980.00000000;8508350.00000000;8710270.00000000;8915980.00000000;9254000.00000000;9589250.00000000;9922230.00000000;10254700.00000000;10587300.00000000;10831600.00000000;11079500.00000000;11327400.00000000;11569500.00000000;11812000.00000000;12064500.00000000;12297400.00000000;12510000.00000000;12705500.00000000;12886100.00000000;13129400.00000000;13367000.00000000;13601100.00000000;13834100.00000000;14069200.00000000;14332900.00000000;14580500.00000000;14818100.00000000;15055500.00000000;15283400.00000000;15512000.00000000;15739400.00000000;15977800.00000000;16244900.00000000;16511600.00000000;16780300.00000000;17060900.00000000;17336900.00000000;17598800.00000000;17856300.00000000;18112200.00000000;18367800.00000000;18617400.00000000;18851800.00000000;19064700.00000000;19251600.00000000;19405200.00000000;19537200.00000000;19653000.00000000;19748400.00000000;19838000.00000000;19925600.00000000;20012600.00000000;20098800.00000000;20185100.00000000;20270500.00000000;20355000.00000000;20437600.00000000;20515600.00000000;20587600.00000000;20654800.00000000;20741300.00000000;20838200.00000000;20934900.00000000;21038300.00000000;21140300.00000000;21242500.00000000;21332100.00000000;21391500.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;7764250.00000000;7941700.00000000;8122910.00000000;8311960.00000000;8508310.00000000;8710160.00000000;8915710.00000000;9253420.00000000;9588040.00000000;9919940.00000000;10250700.00000000;10580500.00000000;10820400.00000000;11062800.00000000;11304400.00000000;11539600.00000000;11775100.00000000;12020600.00000000;12246900.00000000;12453600.00000000;12643900.00000000;12820100.00000000;13059600.00000000;13294100.00000000;13525700.00000000;13756900.00000000;13990900.00000000;14254400.00000000;14502700.00000000;14741400.00000000;14980100.00000000;15209200.00000000;15439000.00000000;15666800.00000000;15905000.00000000;16172100.00000000;16439000.00000000;16708400.00000000;16990400.00000000;17268500.00000000;17533000.00000000;17793500.00000000;18052700.00000000;18311600.00000000;18563800.00000000;18798200.00000000;19013200.00000000;19199000.00000000;19351400.00000000;19483100.00000000;19598500.00000000;19694000.00000000;19781900.00000000;19869100.00000000;19954400.00000000;20038700.00000000;20123000.00000000;20206500.00000000;20288200.00000000;20370000.00000000;20446400.00000000;20516700.00000000;20582300.00000000;20667200.00000000;20762500.00000000;20857700.00000000;20959700.00000000;21059800.00000000;21161000.00000000;21249700.00000000;21308200.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;7764250.00000000;7941700.00000000;8122910.00000000;8311990.00000000;8508400.00000000;8710390.00000000;8916270.00000000;9254660.00000000;9590620.00000000;9924810.00000000;10259100.00000000;10594100.00000000;10841800.00000000;11093500.00000000;11346100.00000000;11594000.00000000;11842900.00000000;12101300.00000000;12338700.00000000;12555400.00000000;12755200.00000000;12939400.00000000;13185000.00000000;13427000.00000000;13663800.00000000;13899500.00000000;14136500.00000000;14402300.00000000;14651000.00000000;14888600.00000000;15125500.00000000;15353600.00000000;15583300.00000000;15810700.00000000;16049600.00000000;16317000.00000000;16582900.00000000;16849200.00000000;17129700.00000000;17403300.00000000;17663400.00000000;17921100.00000000;18173800.00000000;18427500.00000000;18676300.00000000;18909300.00000000;19122500.00000000;19308800.00000000;19463500.00000000;19591800.00000000;19710000.00000000;19803600.00000000;19892400.00000000;19982100.00000000;20071700.00000000;20158800.00000000;20246000.00000000;20332400.00000000;20417800.00000000;20501200.00000000;20580100.00000000;20652900.00000000;20720800.00000000;20808200.00000000;20906500.00000000;21004500.00000000;21109200.00000000;21212500.00000000;21315900.00000000;21406500.00000000;21466900.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 15-49 years;Mean;7889610.00000000;8098640.00000000;8315220.00000000;8540580.00000000;8774240.00000000;9014940.00000000;9352170.00000000;9717100.00000000;10083800.00000000;10452300.00000000;10822900.00000000;11195300.00000000;11487200.00000000;11780100.00000000;12067700.00000000;12341300.00000000;12604200.00000000;12849800.00000000;13067800.00000000;13257700.00000000;13421400.00000000;13568600.00000000;13759000.00000000;13947300.00000000;14132700.00000000;14315800.00000000;14498300.00000000;14747300.00000000;14978700.00000000;15198700.00000000;15418900.00000000;15631100.00000000;15845500.00000000;16061100.00000000;16289000.00000000;16544500.00000000;16803100.00000000;17073200.00000000;17360700.00000000;17646400.00000000;17921600.00000000;18196000.00000000;18472600.00000000;18752600.00000000;19029600.00000000;19293100.00000000;19535400.00000000;19750300.00000000;19929100.00000000;20082900.00000000;20217500.00000000;20329100.00000000;20431100.00000000;20528600.00000000;20622300.00000000;20711800.00000000;20798300.00000000;20881500.00000000;20961700.00000000;21038300.00000000;21109300.00000000;21174100.00000000;21235700.00000000;21318600.00000000;21413600.00000000;21508700.00000000;21611200.00000000;21712500.00000000;21813200.00000000;21900600.00000000;21955800.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;7889610.00000000;8098640.00000000;8315220.00000000;8540570.00000000;8774210.00000000;9014860.00000000;9351990.00000000;9716690.00000000;10083000.00000000;10450600.00000000;10820200.00000000;11190800.00000000;11480000.00000000;11769500.00000000;12052600.00000000;12320900.00000000;12578200.00000000;12817300.00000000;13028200.00000000;13210800.00000000;13368200.00000000;13509200.00000000;13694000.00000000;13877000.00000000;14057800.00000000;14237000.00000000;14417700.00000000;14665700.00000000;14896200.00000000;15115800.00000000;15335900.00000000;15548300.00000000;15764000.00000000;15980000.00000000;16208700.00000000;16465900.00000000;16727200.00000000;16996600.00000000;17283300.00000000;17571200.00000000;17849200.00000000;18126200.00000000;18405200.00000000;18687200.00000000;18965900.00000000;19230600.00000000;19473900.00000000;19689600.00000000;19868700.00000000;20022600.00000000;20157000.00000000;20268700.00000000;20371800.00000000;20468500.00000000;20560600.00000000;20648600.00000000;20733600.00000000;20814400.00000000;20893700.00000000;20969800.00000000;21040600.00000000;21103400.00000000;21162800.00000000;21243600.00000000;21336500.00000000;21430000.00000000;21530800.00000000;21630700.00000000;21730400.00000000;21816600.00000000;21871000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;7889610.00000000;8098640.00000000;8315220.00000000;8540590.00000000;8774280.00000000;9015030.00000000;9352380.00000000;9717540.00000000;10084700.00000000;10453900.00000000;10825800.00000000;11200200.00000000;11494400.00000000;11790500.00000000;12082100.00000000;12359400.00000000;12625800.00000000;12876800.00000000;13101100.00000000;13297500.00000000;13467600.00000000;13620700.00000000;13816800.00000000;14010100.00000000;14199900.00000000;14386900.00000000;14572900.00000000;14823900.00000000;15056000.00000000;15275900.00000000;15495700.00000000;15709200.00000000;15923800.00000000;16138700.00000000;16367800.00000000;16620800.00000000;16877400.00000000;17146500.00000000;17434200.00000000;17718400.00000000;17990800.00000000;18262700.00000000;18537400.00000000;18815900.00000000;19091400.00000000;19353400.00000000;19595000.00000000;19809600.00000000;19987900.00000000;20140400.00000000;20275200.00000000;20387200.00000000;20489900.00000000;20588300.00000000;20683700.00000000;20774800.00000000;20862100.00000000;20944600.00000000;21026000.00000000;21104200.00000000;21174500.00000000;21239600.00000000;21301900.00000000;21387300.00000000;21484700.00000000;21580500.00000000;21682500.00000000;21785100.00000000;21886900.00000000;21977000.00000000;22032500.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Population aged 25-49 years;Mean;9285450.00000000;9575990.00000000;9866760.00000000;10160900.00000000;10458100.00000000;10758100.00000000;11114500.00000000;11558500.00000000;12014600.00000000;12482400.00000000;12961500.00000000;13450700.00000000;13817400.00000000;14173800.00000000;14513100.00000000;14825900.00000000;15107400.00000000;15407000.00000000;15674300.00000000;15916400.00000000;16148700.00000000;16392000.00000000;16715100.00000000;17080100.00000000;17480100.00000000;17904200.00000000;18366200.00000000;18842700.00000000;19331800.00000000;19824800.00000000;20319000.00000000;20809900.00000000;21300700.00000000;21791000.00000000;22278700.00000000;22761000.00000000;23224600.00000000;23676400.00000000;24080800.00000000;24445300.00000000;24799200.00000000;25129000.00000000;25452700.00000000;25762700.00000000;26076600.00000000;26422900.00000000;26758300.00000000;27078900.00000000;27379700.00000000;27647000.00000000;27870100.00000000;28059600.00000000;28242900.00000000;28430300.00000000;28620000.00000000;28803200.00000000;28976700.00000000;29132800.00000000;29266200.00000000;29389700.00000000;29498900.00000000;29588700.00000000;29668500.00000000;29791300.00000000;29939300.00000000;30089400.00000000;30255100.00000000;30419800.00000000;30585400.00000000;30727400.00000000;30809800.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;9285450.00000000;9575990.00000000;9866750.00000000;10160900.00000000;10458000.00000000;10758000.00000000;11114100.00000000;11557600.00000000;12012800.00000000;12479000.00000000;12955500.00000000;13440800.00000000;13802300.00000000;14151800.00000000;14481800.00000000;14784200.00000000;15054400.00000000;15342500.00000000;15598500.00000000;15830000.00000000;16052600.00000000;16287800.00000000;16604100.00000000;16963900.00000000;17360200.00000000;17782300.00000000;18244100.00000000;18722100.00000000;19214300.00000000;19711400.00000000;20206100.00000000;20697500.00000000;21191400.00000000;21686600.00000000;22179000.00000000;22665600.00000000;23132900.00000000;23588700.00000000;23997700.00000000;24362500.00000000;24716900.00000000;25047500.00000000;25374300.00000000;25688100.00000000;26003200.00000000;26350600.00000000;26688500.00000000;27007700.00000000;27306700.00000000;27571900.00000000;27795400.00000000;27984000.00000000;28164900.00000000;28349700.00000000;28537100.00000000;28718000.00000000;28889500.00000000;29043700.00000000;29175600.00000000;29298200.00000000;29406700.00000000;29496400.00000000;29577400.00000000;29698400.00000000;29845900.00000000;29995800.00000000;30160400.00000000;30326000.00000000;30487700.00000000;30625800.00000000;30704400.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;9285450.00000000;9575990.00000000;9866760.00000000;10160900.00000000;10458100.00000000;10758300.00000000;11114900.00000000;11559500.00000000;12016600.00000000;12486200.00000000;12968100.00000000;13461200.00000000;13833100.00000000;14196200.00000000;14544100.00000000;14866400.00000000;15158200.00000000;15466700.00000000;15744800.00000000;15996800.00000000;16240100.00000000;16492200.00000000;16823300.00000000;17193400.00000000;17599200.00000000;18024300.00000000;18486900.00000000;18960800.00000000;19445700.00000000;19936900.00000000;20429000.00000000;20918000.00000000;21406800.00000000;21895000.00000000;22381100.00000000;22863100.00000000;23325700.00000000;23775600.00000000;24177300.00000000;24540300.00000000;24891800.00000000;25218100.00000000;25538000.00000000;25845300.00000000;26155600.00000000;26500500.00000000;26834300.00000000;27153800.00000000;27454000.00000000;27721300.00000000;27944700.00000000;28134900.00000000;28319500.00000000;28508400.00000000;28700500.00000000;28886000.00000000;29061600.00000000;29219400.00000000;29354200.00000000;29478800.00000000;29588900.00000000;29679500.00000000;29760600.00000000;29885400.00000000;30033400.00000000;30183300.00000000;30349000.00000000;30513600.00000000;30679700.00000000;30820900.00000000;30903700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Males aged 25-49 years;Mean;4597140.00000000;4737610.00000000;4875440.00000000;5012730.00000000;5149230.00000000;5284920.00000000;5419700.00000000;5630380.00000000;5845160.00000000;6063990.00000000;6286820.00000000;6513090.00000000;6665720.00000000;6812740.00000000;6952380.00000000;7081830.00000000;7200520.00000000;7346630.00000000;7481720.00000000;7609480.00000000;7738300.00000000;7875340.00000000;8056430.00000000;8258550.00000000;8478710.00000000;8711840.00000000;8965340.00000000;9215780.00000000;9472180.00000000;9729650.00000000;9985720.00000000;10237900.00000000;10488000.00000000;10736300.00000000;10982000.00000000;11225100.00000000;11457500.00000000;11681300.00000000;11879200.00000000;12056200.00000000;12226100.00000000;12382100.00000000;12533100.00000000;12674900.00000000;12817300.00000000;12975200.00000000;13127200.00000000;13272400.00000000;13409000.00000000;13530500.00000000;13631700.00000000;13717900.00000000;13803400.00000000;13892100.00000000;13983400.00000000;14073200.00000000;14159700.00000000;14238700.00000000;14307500.00000000;14372200.00000000;14430300.00000000;14478700.00000000;14520900.00000000;14583800.00000000;14658500.00000000;14734200.00000000;14817300.00000000;14899900.00000000;14983400.00000000;15055500.00000000;15098800.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4597140.00000000;4737610.00000000;4875440.00000000;5012720.00000000;5149190.00000000;5284810.00000000;5419440.00000000;5629820.00000000;5843990.00000000;6061760.00000000;6282930.00000000;6506380.00000000;6654740.00000000;6796400.00000000;6929800.00000000;7052470.00000000;7164170.00000000;7303400.00000000;7432000.00000000;7553890.00000000;7677650.00000000;7810530.00000000;7988350.00000000;8188060.00000000;8406680.00000000;8639090.00000000;8892690.00000000;9144120.00000000;9402450.00000000;9662280.00000000;9920520.00000000;10172300.00000000;10421900.00000000;10669900.00000000;10915400.00000000;11158500.00000000;11391100.00000000;11615700.00000000;11815200.00000000;11994400.00000000;12167200.00000000;12326300.00000000;12480700.00000000;12626000.00000000;12771900.00000000;12933200.00000000;13088600.00000000;13236800.00000000;13374900.00000000;13495600.00000000;13595100.00000000;13679600.00000000;13763700.00000000;13851400.00000000;13941800.00000000;14031300.00000000;14116900.00000000;14195500.00000000;14264800.00000000;14329300.00000000;14387000.00000000;14435200.00000000;14476900.00000000;14538600.00000000;14613300.00000000;14688200.00000000;14770200.00000000;14853200.00000000;14935500.00000000;15005900.00000000;15047300.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;4597140.00000000;4737610.00000000;4875450.00000000;5012750.00000000;5149270.00000000;5285030.00000000;5419980.00000000;5631020.00000000;5846490.00000000;6066490.00000000;6291010.00000000;6519780.00000000;6675620.00000000;6826340.00000000;6970750.00000000;7105820.00000000;7230940.00000000;7382830.00000000;7522320.00000000;7653950.00000000;7787270.00000000;7927800.00000000;8111270.00000000;8315200.00000000;8537800.00000000;8771950.00000000;9026760.00000000;9276640.00000000;9533300.00000000;9791010.00000000;10047800.00000000;10300900.00000000;10552500.00000000;10801200.00000000;11046700.00000000;11289500.00000000;11521600.00000000;11744500.00000000;11940700.00000000;12115600.00000000;12283300.00000000;12436000.00000000;12583400.00000000;12721200.00000000;12860700.00000000;13016800.00000000;13167100.00000000;13312000.00000000;13447100.00000000;13568000.00000000;13670700.00000000;13759000.00000000;13843000.00000000;13931700.00000000;14023400.00000000;14115300.00000000;14203600.00000000;14282800.00000000;14351500.00000000;14416000.00000000;14473600.00000000;14522000.00000000;14565000.00000000;14628900.00000000;14703900.00000000;14780200.00000000;14863600.00000000;14945600.00000000;15029200.00000000;15102600.00000000;15146400.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 25-49 years;Mean;4688310.00000000;4838380.00000000;4991310.00000000;5148150.00000000;5308840.00000000;5473210.00000000;5694760.00000000;5928150.00000000;6169460.00000000;6418400.00000000;6674710.00000000;6937580.00000000;7151710.00000000;7361080.00000000;7560700.00000000;7744110.00000000;7906880.00000000;8060390.00000000;8192560.00000000;8306910.00000000;8410360.00000000;8516640.00000000;8658650.00000000;8821560.00000000;9001370.00000000;9192340.00000000;9400860.00000000;9626930.00000000;9859630.00000000;10095200.00000000;10333300.00000000;10572000.00000000;10812700.00000000;11054700.00000000;11296700.00000000;11535800.00000000;11767100.00000000;11995100.00000000;12201600.00000000;12389200.00000000;12573100.00000000;12746900.00000000;12919600.00000000;13087800.00000000;13259300.00000000;13447800.00000000;13631000.00000000;13806500.00000000;13970700.00000000;14116500.00000000;14238400.00000000;14341700.00000000;14439500.00000000;14538100.00000000;14636500.00000000;14730000.00000000;14817000.00000000;14894100.00000000;14958700.00000000;15017500.00000000;15068600.00000000;15110100.00000000;15147500.00000000;15207500.00000000;15280800.00000000;15355200.00000000;15437800.00000000;15519900.00000000;15602000.00000000;15671900.00000000;15711000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4688310.00000000;4838380.00000000;4991310.00000000;5148140.00000000;5308810.00000000;5473150.00000000;5694620.00000000;5927820.00000000;6168780.00000000;6416990.00000000;6672420.00000000;6933630.00000000;7145370.00000000;7351670.00000000;7547500.00000000;7726130.00000000;7883080.00000000;8030010.00000000;8155130.00000000;8263030.00000000;8360010.00000000;8460580.00000000;8597530.00000000;8756170.00000000;8932590.00000000;9121060.00000000;9328680.00000000;9554080.00000000;9787180.00000000;10024800.00000000;10262300.00000000;10504300.00000000;10747300.00000000;10990600.00000000;11234100.00000000;11475000.00000000;11705000.00000000;11933800.00000000;12142600.00000000;12332100.00000000;12519000.00000000;12696200.00000000;12870600.00000000;13040400.00000000;13213300.00000000;13402500.00000000;13587600.00000000;13765400.00000000;13930900.00000000;14076200.00000000;14197400.00000000;14299700.00000000;14396200.00000000;14495100.00000000;14593600.00000000;14685800.00000000;14771900.00000000;14848100.00000000;14912000.00000000;14970300.00000000;15021100.00000000;15062500.00000000;15099400.00000000;15160700.00000000;15233400.00000000;15307400.00000000;15389900.00000000;15471000.00000000;15551900.00000000;15619900.00000000;15657800.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
