;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mortality statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;95% LL;0.00002076;0.00007247;0.00021539;0.00058381;0.00145560;0.00300406;0.00568539;0.00838639;0.01083480;0.01280930;0.01422280;0.01506990;0.01525510;0.01512380;0.01472540;0.01407030;0.01344290;0.01284250;0.01228580;0.01172510;0.01117850;0.01066610;0.01021580;0.00981315;0.00936534;0.00891615;0.00834695;0.00775766;0.00730101;0.00684848;0.00645504;0.00592025;0.00524666;0.00480868;0.00436396;0.00394424;0.00363064;0.00332280;0.00303035;0.00280111;0.00261932;0.00245658;0.00231092;0.00218629;0.00207143;0.00196429;0.00186361;0.00176850;0.00167771;0.00159023;0.00150538;0.00142662;0.00134911;0.00127609;0.00120873;0.00114452;0.00108410;0.00102823;0.00097607;0.00092829;0.00088371;0.00084188;0.00080256;0.00076512;0.00072929;0.00069655;0.00066437;0.00063399;0.00060518;0.00057822;0.00055201;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00009002;0.00027030;0.00067923;0.00161891;0.00372479;0.00716470;0.01016120;0.01290740;0.01485430;0.01699380;0.01820600;0.01861860;0.01834110;0.01763610;0.01669350;0.01565210;0.01486180;0.01411580;0.01345160;0.01286090;0.01231210;0.01176680;0.01128160;0.01085150;0.01037800;0.00990025;0.00929330;0.00867226;0.00818020;0.00768844;0.00727700;0.00670457;0.00598846;0.00553791;0.00508471;0.00462926;0.00425824;0.00387606;0.00352484;0.00324058;0.00301338;0.00281421;0.00263098;0.00249194;0.00236127;0.00224403;0.00213712;0.00203370;0.00193185;0.00183470;0.00173998;0.00164913;0.00156339;0.00148368;0.00140903;0.00133873;0.00127283;0.00121253;0.00115428;0.00110049;0.00105228;0.00100697;0.00096432;0.00092413;0.00088622;0.00085041;0.00081656;0.00078453;0.00075419;0.00072544;0.00069812;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
HIV incidence in females aged 15+;Mean;0.00004945;0.00013052;0.00031486;0.00075359;0.00172780;0.00355171;0.00621527;0.00923890;0.01217030;0.01484870;0.01715690;0.01897600;0.02018250;0.02089400;0.02116510;0.02104150;0.02060910;0.01999710;0.01934750;0.01867250;0.01792160;0.01712770;0.01638020;0.01567930;0.01487690;0.01399160;0.01304460;0.01222580;0.01160330;0.01098710;0.01048450;0.00979865;0.00896477;0.00843004;0.00786028;0.00725176;0.00676789;0.00630889;0.00588490;0.00553388;0.00524070;0.00496305;0.00468980;0.00445528;0.00422953;0.00401261;0.00380445;0.00360451;0.00341236;0.00322586;0.00304392;0.00286937;0.00270551;0.00255227;0.00240927;0.00227558;0.00215086;0.00203460;0.00192637;0.00182548;0.00173123;0.00164297;0.00156012;0.00148216;0.00140869;0.00133937;0.00127386;0.00121188;0.00115318;0.00109760;0.00104493;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00001684;0.00005190;0.00015272;0.00041975;0.00108949;0.00242735;0.00469393;0.00753673;0.01062580;0.01338070;0.01576500;0.01776800;0.01921380;0.02014690;0.02048740;0.02034930;0.01995310;0.01937540;0.01874690;0.01807920;0.01735750;0.01656470;0.01584060;0.01514310;0.01435600;0.01346660;0.01252120;0.01171450;0.01109570;0.01048650;0.00998199;0.00929063;0.00846968;0.00793529;0.00736001;0.00676670;0.00630453;0.00587945;0.00549878;0.00518000;0.00490663;0.00464564;0.00438723;0.00417327;0.00396375;0.00376045;0.00356398;0.00337060;0.00318520;0.00300588;0.00283166;0.00266513;0.00250862;0.00235983;0.00222586;0.00209993;0.00197840;0.00186532;0.00176021;0.00166237;0.00157248;0.00148976;0.00141228;0.00133952;0.00127107;0.00120659;0.00114440;0.00108537;0.00103072;0.00097944;0.00093092;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00007471;0.00020107;0.00048896;0.00115600;0.00256955;0.00544634;0.00833472;0.01115690;0.01385480;0.01637170;0.01844920;0.02006480;0.02111740;0.02171110;0.02188490;0.02167610;0.02119850;0.02056000;0.01990540;0.01923250;0.01846640;0.01768550;0.01695320;0.01625030;0.01543760;0.01454480;0.01355830;0.01274270;0.01213440;0.01151360;0.01101840;0.01033140;0.00948748;0.00895670;0.00839488;0.00776386;0.00726209;0.00675530;0.00627486;0.00588694;0.00558806;0.00533104;0.00507415;0.00484685;0.00462449;0.00440830;0.00419887;0.00399278;0.00379036;0.00359289;0.00339915;0.00321044;0.00303566;0.00287124;0.00271667;0.00257160;0.00243582;0.00231106;0.00219598;0.00208844;0.00198778;0.00189334;0.00180452;0.00172078;0.00164174;0.00156706;0.00149637;0.00142940;0.00136587;0.00130562;0.00124844;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
HIV incidence in children (<15 years);Mean;0.00000684;0.00001374;0.00002873;0.00006359;0.00014266;0.00030437;0.00058643;0.00099737;0.00150536;0.00207779;0.00268355;0.00329864;0.00380403;0.00427828;0.00476772;0.00511938;0.00539921;0.00558428;0.00566651;0.00578211;0.00558046;0.00515307;0.00452299;0.00358622;0.00264905;0.00204370;0.00172344;0.00156474;0.00145217;0.00125015;0.00110243;0.00096052;0.00085667;0.00078768;0.00073458;0.00068102;0.00063361;0.00059213;0.00055182;0.00051364;0.00047834;0.00044662;0.00041778;0.00039269;0.00036997;0.00034896;0.00032923;0.00031060;0.00029287;0.00027582;0.00025927;0.00024328;0.00022810;0.00021392;0.00020059;0.00018804;0.00017627;0.00016524;0.00015490;0.00014525;0.00013626;0.00012792;0.00012020;0.00011308;0.00010652;0.00010049;0.00009494;0.00008984;0.00008514;0.00008080;0.00007680;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00000221;0.00000487;0.00001188;0.00003168;0.00008289;0.00019530;0.00042029;0.00076668;0.00124324;0.00176870;0.00233948;0.00293459;0.00345501;0.00395360;0.00444641;0.00481344;0.00511462;0.00533082;0.00544210;0.00557314;0.00538935;0.00498164;0.00437600;0.00347248;0.00256849;0.00197897;0.00166848;0.00151056;0.00139728;0.00120180;0.00105807;0.00092090;0.00081868;0.00074943;0.00069434;0.00064060;0.00059576;0.00055776;0.00052109;0.00048475;0.00045153;0.00042181;0.00039535;0.00037189;0.00034991;0.00032956;0.00031046;0.00029237;0.00027522;0.00025876;0.00024300;0.00022773;0.00021320;0.00019972;0.00018704;0.00017491;0.00016348;0.00015298;0.00014306;0.00013390;0.00012539;0.00011751;0.00011023;0.00010352;0.00009734;0.00009156;0.00008625;0.00008137;0.00007692;0.00007286;0.00006911;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00001023;0.00002069;0.00004367;0.00009659;0.00021171;0.00043466;0.00079478;0.00126593;0.00181106;0.00240927;0.00301438;0.00362538;0.00411588;0.00456102;0.00502531;0.00536585;0.00563723;0.00581033;0.00587480;0.00598432;0.00577504;0.00533632;0.00468149;0.00370964;0.00273748;0.00211004;0.00177954;0.00161643;0.00150528;0.00129792;0.00114733;0.00100210;0.00089618;0.00082618;0.00077294;0.00071862;0.00066898;0.00062448;0.00058202;0.00054015;0.00050249;0.00046954;0.00043966;0.00041379;0.00039046;0.00036982;0.00035096;0.00033301;0.00031573;0.00029893;0.00028245;0.00026632;0.00025086;0.00023628;0.00022246;0.00020935;0.00019696;0.00018527;0.00017426;0.00016393;0.00015426;0.00014526;0.00013692;0.00012920;0.00012208;0.00011554;0.00010952;0.00010399;0.00009889;0.00009407;0.00008975;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Incidence in youth (15-24);Mean;0.00006878;0.00016630;0.00037619;0.00086658;0.00195238;0.00402809;0.00726762;0.01131190;0.01567570;0.01993310;0.02365790;0.02652870;0.02834610;0.02926410;0.02940620;0.02888810;0.02782560;0.02652840;0.02519170;0.02392820;0.02275540;0.02170690;0.02076400;0.01991720;0.01891370;0.01773710;0.01653000;0.01537200;0.01449320;0.01370390;0.01286980;0.01182130;0.01066770;0.00982482;0.00902050;0.00822178;0.00761851;0.00708875;0.00664095;0.00628192;0.00598190;0.00567271;0.00533802;0.00501042;0.00468063;0.00436170;0.00405142;0.00375403;0.00347233;0.00319935;0.00293439;0.00268844;0.00246659;0.00226795;0.00209118;0.00193375;0.00179383;0.00166941;0.00155878;0.00146085;0.00137363;0.00129531;0.00122471;0.00116087;0.00110265;0.00104926;0.00100004;0.00095434;0.00091166;0.00087161;0.00083386;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00002297;0.00006373;0.00017161;0.00046855;0.00120585;0.00276793;0.00541331;0.00930490;0.01345420;0.01763930;0.02171710;0.02477420;0.02702920;0.02807340;0.02821930;0.02771210;0.02671410;0.02553360;0.02434270;0.02323180;0.02211370;0.02107980;0.02015670;0.01935400;0.01834590;0.01717120;0.01596960;0.01480670;0.01392510;0.01310550;0.01224610;0.01121250;0.01011690;0.00933021;0.00852459;0.00775668;0.00719997;0.00669853;0.00626807;0.00592929;0.00564236;0.00534701;0.00502125;0.00471054;0.00439804;0.00409471;0.00379933;0.00352028;0.00325146;0.00299049;0.00273856;0.00250620;0.00229697;0.00210991;0.00194362;0.00179569;0.00166438;0.00154651;0.00144087;0.00134846;0.00126657;0.00119273;0.00112573;0.00106482;0.00100978;0.00095821;0.00091123;0.00086977;0.00083003;0.00079172;0.00075578;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00010445;0.00025651;0.00058487;0.00133467;0.00289787;0.00574236;0.00968421;0.01397510;0.01832780;0.02240170;0.02589900;0.02841090;0.03010480;0.03080470;0.03076760;0.03010400;0.02897750;0.02760050;0.02616270;0.02487110;0.02370080;0.02262550;0.02167440;0.02085020;0.01982940;0.01860690;0.01738130;0.01620380;0.01526990;0.01450230;0.01364970;0.01256110;0.01137170;0.01049710;0.00965151;0.00881720;0.00815497;0.00759158;0.00709718;0.00671110;0.00637883;0.00604345;0.00571124;0.00539272;0.00506380;0.00473973;0.00441959;0.00410884;0.00381131;0.00351998;0.00323449;0.00296738;0.00272657;0.00251294;0.00232212;0.00215177;0.00200028;0.00186569;0.00174628;0.00164086;0.00154723;0.00146339;0.00138806;0.00132013;0.00125835;0.00120184;0.00114986;0.00110169;0.00105677;0.00101465;0.00097497;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Incidence in males aged 15-24;Mean;0.00004168;0.00009847;0.00021495;0.00048173;0.00107125;0.00222263;0.00410814;0.00657800;0.00934247;0.01206900;0.01442300;0.01617470;0.01723450;0.01769560;0.01766410;0.01722880;0.01647040;0.01556640;0.01465390;0.01380360;0.01303360;0.01235730;0.01174330;0.01120010;0.01057010;0.00985160;0.00909533;0.00836443;0.00778378;0.00727481;0.00668511;0.00597851;0.00523095;0.00466239;0.00416024;0.00373430;0.00342646;0.00314296;0.00290457;0.00271995;0.00257097;0.00242233;0.00226474;0.00211129;0.00196263;0.00182220;0.00168705;0.00156089;0.00144392;0.00133162;0.00122470;0.00112885;0.00104248;0.00096504;0.00089574;0.00083369;0.00077842;0.00072923;0.00068542;0.00064665;0.00061198;0.00058055;0.00055189;0.00052565;0.00050145;0.00047903;0.00045819;0.00043873;0.00042049;0.00040333;0.00038711;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00001413;0.00003738;0.00009514;0.00024832;0.00063580;0.00148269;0.00301776;0.00524906;0.00786642;0.01051950;0.01290160;0.01474920;0.01592320;0.01639060;0.01640060;0.01598740;0.01526870;0.01448580;0.01369400;0.01295270;0.01227620;0.01167850;0.01112040;0.01057820;0.00995907;0.00927423;0.00855190;0.00785251;0.00729577;0.00681923;0.00626365;0.00560480;0.00489938;0.00435405;0.00387656;0.00346832;0.00318452;0.00292893;0.00271577;0.00254686;0.00241003;0.00227141;0.00212542;0.00198077;0.00184167;0.00170887;0.00158156;0.00146200;0.00135035;0.00124309;0.00114136;0.00105034;0.00096855;0.00089538;0.00082999;0.00077151;0.00071944;0.00067308;0.00063179;0.00059516;0.00056233;0.00053254;0.00050533;0.00047957;0.00045641;0.00043540;0.00041570;0.00039552;0.00037662;0.00035887;0.00034213;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00006508;0.00015551;0.00034234;0.00076298;0.00164622;0.00322559;0.00556465;0.00832869;0.01122110;0.01397730;0.01641020;0.01795540;0.01894960;0.01926370;0.01914410;0.01862120;0.01781120;0.01682570;0.01586390;0.01497370;0.01413400;0.01340140;0.01275100;0.01223000;0.01159980;0.01081450;0.00998308;0.00918461;0.00855183;0.00800529;0.00735975;0.00658207;0.00577557;0.00515861;0.00461583;0.00415189;0.00380562;0.00348146;0.00320465;0.00298695;0.00281887;0.00265290;0.00247048;0.00230818;0.00214511;0.00199129;0.00184299;0.00170453;0.00157921;0.00146127;0.00134473;0.00124338;0.00115163;0.00106905;0.00099493;0.00092827;0.00086735;0.00081279;0.00076482;0.00072198;0.00068391;0.00064929;0.00061805;0.00059153;0.00056711;0.00054450;0.00052350;0.00050393;0.00048561;0.00046840;0.00045213;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Incidence in females aged 15-24;Mean;0.00009559;0.00023297;0.00053378;0.00124109;0.00280765;0.00577956;0.01030740;0.01589440;0.02185860;0.02769460;0.03289340;0.03704030;0.03984680;0.04147040;0.04202190;0.04161700;0.04038670;0.03875470;0.03700660;0.03530910;0.03368630;0.03220180;0.03088740;0.02968630;0.02824590;0.02653710;0.02480410;0.02311800;0.02186570;0.02073270;0.01960290;0.01816070;0.01654940;0.01539400;0.01425010;0.01303700;0.01210280;0.01129310;0.01060690;0.01004950;0.00957877;0.00909140;0.00856310;0.00804705;0.00752236;0.00701158;0.00651376;0.00603349;0.00557630;0.00513268;0.00470050;0.00429619;0.00393162;0.00360578;0.00331658;0.00305971;0.00283178;0.00262932;0.00244950;0.00229041;0.00214896;0.00202238;0.00190873;0.00180633;0.00171327;0.00162818;0.00154992;0.00147741;0.00140976;0.00134634;0.00128663;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00003194;0.00008948;0.00025086;0.00067528;0.00176854;0.00393936;0.00773319;0.01313730;0.01871680;0.02437530;0.02971280;0.03426210;0.03760850;0.03978360;0.04021480;0.03975410;0.03858260;0.03710250;0.03550540;0.03388330;0.03241960;0.03102370;0.02978160;0.02858080;0.02718290;0.02552750;0.02372920;0.02207060;0.02082750;0.01972100;0.01857780;0.01716800;0.01564900;0.01450620;0.01339610;0.01222970;0.01134650;0.01058930;0.00994475;0.00940817;0.00895370;0.00848357;0.00797578;0.00748214;0.00698177;0.00649756;0.00602960;0.00558565;0.00516351;0.00475264;0.00435077;0.00396725;0.00362496;0.00332049;0.00305134;0.00280826;0.00259048;0.00239751;0.00222650;0.00207860;0.00194862;0.00183225;0.00172593;0.00162813;0.00154251;0.00146339;0.00138825;0.00131886;0.00125534;0.00119519;0.00113870;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00014341;0.00035579;0.00082192;0.00189114;0.00419001;0.00837176;0.01356750;0.01981940;0.02558690;0.03109470;0.03584880;0.03973740;0.04231440;0.04363000;0.04397790;0.04345190;0.04213180;0.04043790;0.03864200;0.03678990;0.03510950;0.03355530;0.03221640;0.03094950;0.02949680;0.02777530;0.02603440;0.02434620;0.02303350;0.02188630;0.02074280;0.01924050;0.01761460;0.01643540;0.01527090;0.01398470;0.01300800;0.01213370;0.01139980;0.01077530;0.01033490;0.00988162;0.00937506;0.00885999;0.00832273;0.00778895;0.00725675;0.00674143;0.00624846;0.00576403;0.00528621;0.00483601;0.00442828;0.00406253;0.00373710;0.00344772;0.00319117;0.00296391;0.00276298;0.00258605;0.00243184;0.00229444;0.00217148;0.00206102;0.00196091;0.00186963;0.00178591;0.00170849;0.00163634;0.00156877;0.00150517;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Incidence in age group 15-49;Mean;0.00006500;0.00018173;0.00044724;0.00107907;0.00247172;0.00501514;0.00853251;0.01215650;0.01533540;0.01801480;0.02016530;0.02170560;0.02256920;0.02289490;0.02278640;0.02232380;0.02160830;0.02079130;0.02000330;0.01923720;0.01844200;0.01764920;0.01690090;0.01622100;0.01545620;0.01463330;0.01369770;0.01281380;0.01212800;0.01144410;0.01086140;0.01006450;0.00908569;0.00844027;0.00777640;0.00709140;0.00653569;0.00600588;0.00553306;0.00514584;0.00482797;0.00453466;0.00425376;0.00401396;0.00378879;0.00357697;0.00337758;0.00318958;0.00301200;0.00284156;0.00267650;0.00251939;0.00237243;0.00223559;0.00210844;0.00199016;0.00188039;0.00177871;0.00168472;0.00159777;0.00151725;0.00144250;0.00137286;0.00130703;0.00124487;0.00118631;0.00113078;0.00107816;0.00102819;0.00098097;0.00093662;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00002283;0.00007513;0.00022182;0.00060937;0.00153207;0.00336344;0.00634340;0.00986410;0.01329530;0.01636060;0.01862950;0.02043340;0.02158160;0.02212830;0.02213480;0.02177110;0.02114210;0.02033140;0.01953550;0.01877640;0.01800270;0.01721820;0.01646210;0.01577970;0.01501530;0.01418680;0.01324750;0.01236380;0.01167330;0.01098700;0.01040460;0.00961268;0.00863789;0.00799018;0.00731567;0.00663546;0.00610300;0.00562474;0.00519541;0.00484854;0.00455937;0.00429442;0.00402744;0.00380046;0.00359254;0.00338685;0.00318983;0.00301129;0.00283304;0.00266821;0.00250734;0.00235539;0.00221375;0.00208234;0.00196045;0.00184725;0.00174260;0.00164413;0.00155268;0.00146989;0.00139426;0.00132412;0.00125883;0.00119716;0.00113898;0.00108364;0.00103008;0.00097964;0.00093151;0.00088577;0.00084304;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00010015;0.00028520;0.00070599;0.00167738;0.00379185;0.00763956;0.01108090;0.01457630;0.01735140;0.01989280;0.02215580;0.02354990;0.02412100;0.02410050;0.02365020;0.02295260;0.02218620;0.02135250;0.02058130;0.01982760;0.01904900;0.01825120;0.01749940;0.01681790;0.01604710;0.01521230;0.01426630;0.01337810;0.01270230;0.01202150;0.01143490;0.01062810;0.00964083;0.00899463;0.00833163;0.00762293;0.00702091;0.00643807;0.00591193;0.00546877;0.00511753;0.00480230;0.00449681;0.00425414;0.00403002;0.00381408;0.00362130;0.00343870;0.00326526;0.00309738;0.00293309;0.00277530;0.00262650;0.00248692;0.00235632;0.00223404;0.00211991;0.00201365;0.00191496;0.00182328;0.00173806;0.00165867;0.00158445;0.00151400;0.00144725;0.00138420;0.00132424;0.00126729;0.00121306;0.00116172;0.00111345;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Incidence in males aged 15-49;Mean;0.00006790;0.00019993;0.00050008;0.00121367;0.00277582;0.00556764;0.00925697;0.01268080;0.01530920;0.01724170;0.01857280;0.01929570;0.01941220;0.01909020;0.01847500;0.01767090;0.01677840;0.01591190;0.01515810;0.01447880;0.01382520;0.01321360;0.01265510;0.01217020;0.01164750;0.01111890;0.01044230;0.00974592;0.00919009;0.00863119;0.00814678;0.00747968;0.00664727;0.00610133;0.00555806;0.00502379;0.00459996;0.00417961;0.00380239;0.00349862;0.00325682;0.00304160;0.00284362;0.00268190;0.00253534;0.00240049;0.00227536;0.00215871;0.00204940;0.00194471;0.00184328;0.00174651;0.00165536;0.00156998;0.00149006;0.00141510;0.00134494;0.00127940;0.00121826;0.00116122;0.00110797;0.00105819;0.00101156;0.00096711;0.00092487;0.00088491;0.00084680;0.00081057;0.00077608;0.00074353;0.00071316;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00002455;0.00008524;0.00025329;0.00068681;0.00171396;0.00356079;0.00672716;0.00992066;0.01285510;0.01517620;0.01685750;0.01787550;0.01817090;0.01801750;0.01751400;0.01673980;0.01591820;0.01518280;0.01452550;0.01390940;0.01329050;0.01268820;0.01213660;0.01164970;0.01112770;0.01060130;0.00993795;0.00926211;0.00872508;0.00817769;0.00770834;0.00707322;0.00625629;0.00571360;0.00517735;0.00466884;0.00427798;0.00389244;0.00354938;0.00327609;0.00305913;0.00286268;0.00267977;0.00252453;0.00238348;0.00225574;0.00213748;0.00202640;0.00191830;0.00181506;0.00171687;0.00162590;0.00153981;0.00145597;0.00137997;0.00130787;0.00124053;0.00117835;0.00112045;0.00106653;0.00101630;0.00096940;0.00092555;0.00088381;0.00084421;0.00080679;0.00077114;0.00073652;0.00070315;0.00067279;0.00064415;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00010656;0.00031863;0.00079991;0.00190674;0.00439152;0.00843452;0.01200260;0.01524220;0.01749660;0.02001670;0.02145120;0.02194910;0.02165910;0.02086130;0.01977820;0.01858460;0.01765770;0.01677610;0.01597970;0.01526410;0.01459570;0.01396590;0.01338410;0.01287670;0.01232580;0.01178140;0.01108200;0.01035490;0.00977295;0.00919018;0.00868778;0.00798915;0.00711494;0.00654725;0.00598448;0.00542976;0.00497350;0.00451132;0.00409820;0.00376891;0.00350463;0.00326738;0.00304841;0.00287084;0.00271505;0.00257443;0.00244284;0.00232084;0.00220641;0.00210089;0.00199621;0.00189651;0.00180253;0.00171384;0.00163022;0.00155127;0.00147693;0.00140713;0.00134173;0.00128051;0.00122322;0.00116955;0.00111920;0.00107111;0.00102537;0.00098209;0.00094115;0.00090418;0.00086895;0.00083572;0.00080478;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Incidence in females aged 15-49;Mean;0.00006214;0.00016388;0.00039562;0.00094809;0.00217694;0.00448181;0.00784311;0.01165870;0.01536050;0.01874790;0.02167620;0.02399780;0.02558220;0.02654500;0.02695160;0.02685680;0.02635930;0.02564630;0.02487990;0.02408040;0.02319250;0.02226040;0.02136650;0.02052780;0.01954760;0.01844590;0.01726230;0.01619290;0.01538210;0.01457640;0.01389910;0.01296990;0.01183710;0.01108760;0.01029330;0.00944124;0.00873737;0.00808210;0.00749798;0.00701234;0.00660381;0.00621700;0.00583685;0.00550304;0.00518339;0.00487925;0.00459109;0.00431823;0.00406006;0.00381263;0.00357377;0.00334719;0.00313645;0.00294122;0.00276089;0.00259419;0.00244045;0.00229895;0.00216898;0.00204947;0.00193941;0.00183775;0.00174340;0.00165470;0.00157133;0.00149307;0.00141913;0.00134927;0.00128310;0.00122058;0.00116170;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00002115;0.00006510;0.00019157;0.00052814;0.00137215;0.00306518;0.00592543;0.00951064;0.01339400;0.01686650;0.01988070;0.02243050;0.02430040;0.02556290;0.02600800;0.02593610;0.02550970;0.02482900;0.02408070;0.02330220;0.02244600;0.02154560;0.02066310;0.01982930;0.01884910;0.01775540;0.01659500;0.01553400;0.01473520;0.01394080;0.01326160;0.01232390;0.01118820;0.01044450;0.00965646;0.00883471;0.00815959;0.00755322;0.00701168;0.00657103;0.00618732;0.00583545;0.00549749;0.00517766;0.00487125;0.00457619;0.00429917;0.00403435;0.00378435;0.00354564;0.00331624;0.00309952;0.00289869;0.00271335;0.00254052;0.00238279;0.00223662;0.00210279;0.00197881;0.00186583;0.00176084;0.00166359;0.00157364;0.00148956;0.00141258;0.00134043;0.00127239;0.00120818;0.00114741;0.00108992;0.00103500;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;0.00009385;0.00025241;0.00061425;0.00145420;0.00323874;0.00687243;0.01052910;0.01409590;0.01750360;0.02069530;0.02333140;0.02542290;0.02680690;0.02761960;0.02790810;0.02774660;0.02719260;0.02643350;0.02565810;0.02482750;0.02394030;0.02300200;0.02214000;0.02134010;0.02035630;0.01921880;0.01799670;0.01689370;0.01610710;0.01528550;0.01460740;0.01368460;0.01254140;0.01179590;0.01100380;0.01011840;0.00936506;0.00864348;0.00802312;0.00747880;0.00705158;0.00663775;0.00627794;0.00595842;0.00564730;0.00534772;0.00506121;0.00478760;0.00452642;0.00427332;0.00402187;0.00377644;0.00355500;0.00335282;0.00316463;0.00298937;0.00282666;0.00267596;0.00253671;0.00240796;0.00228873;0.00217802;0.00207470;0.00197703;0.00188477;0.00179779;0.00171530;0.00163709;0.00156275;0.00149231;0.00142580;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Incidence in adults aged 25-49;Mean;0.00006240;0.00019215;0.00049456;0.00121907;0.00281095;0.00565589;0.00935068;0.01270280;0.01511540;0.01678070;0.01793170;0.01864290;0.01890830;0.01884930;0.01855300;0.01807890;0.01751860;0.01696480;0.01649030;0.01601500;0.01544570;0.01481350;0.01419200;0.01363980;0.01306730;0.01252060;0.01180920;0.01113060;0.01060080;0.01001720;0.00962283;0.00900860;0.00815951;0.00765116;0.00708449;0.00647418;0.00595379;0.00543167;0.00494788;0.00454548;0.00421879;0.00393300;0.00367954;0.00348454;0.00331437;0.00316190;0.00302407;0.00289672;0.00277662;0.00266124;0.00254812;0.00243625;0.00232669;0.00222008;0.00211661;0.00201648;0.00192029;0.00182860;0.00174178;0.00165941;0.00158157;0.00150817;0.00143877;0.00137177;0.00130754;0.00124639;0.00118777;0.00113183;0.00107841;0.00102787;0.00098055;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.00002262;0.00008274;0.00025085;0.00069857;0.00176133;0.00363006;0.00686969;0.00995550;0.01291210;0.01498810;0.01646020;0.01744640;0.01798260;0.01804740;0.01782090;0.01740460;0.01687000;0.01633510;0.01585840;0.01540260;0.01482850;0.01418630;0.01356010;0.01302230;0.01246560;0.01192210;0.01123200;0.01057520;0.01005420;0.00947380;0.00907337;0.00847534;0.00763419;0.00712081;0.00654658;0.00595524;0.00547163;0.00500252;0.00456878;0.00421161;0.00392311;0.00366987;0.00344842;0.00325993;0.00309533;0.00295336;0.00282934;0.00271432;0.00260049;0.00248629;0.00237487;0.00226107;0.00215344;0.00205428;0.00195542;0.00185816;0.00176532;0.00168020;0.00159912;0.00152111;0.00144809;0.00137829;0.00131127;0.00124686;0.00118602;0.00112919;0.00107483;0.00102304;0.00097366;0.00092697;0.00088103;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
